,Equity Name,Trade,Entry Time,Entry Price,Exit Time,Exit Price,Quantity,Position Size,PNL,% PNL,Exit Type,Holding Period
372,HDFC,Long Closed,2009-01-12,327.8,2009-01-16,310.87,152.0,49825.598,-2573.36,-5.165,Exit Trigger,4 days
373,HDFC,Long Closed,2009-01-19,310.01,2009-02-09,285.2,161.0,49911.612,-3994.41,-8.003,Exit Trigger,21 days
374,HDFC,Long Closed,2009-04-08,329.8,2009-09-04,480.0,151.0,49799.798,22680.2,45.543,Exit Trigger,149 days
375,HDFC,Long Closed,2009-09-07,497.6,2009-12-21,518.6,100.0,49760.001,2100.0,4.22,Exit Trigger,105 days
376,HDFC,Long Closed,2010-03-12,540.51,2010-06-03,546.31,92.0,49726.921,533.6,1.073,Exit Trigger,83 days
377,HDFC,Long Closed,2010-06-21,591.2,2010-11-19,704.8,84.0,49660.801,9542.4,19.215,Exit Trigger,151 days
378,HDFC,Long Closed,2011-01-10,680.6,2011-01-11,659.95,73.0,49683.798,-1507.45,-3.034,Exit Trigger,1 days
379,HDFC,Long Closed,2011-03-16,666.2,2011-05-20,649.85,75.0,49965.001,-1226.25,-2.454,Exit Trigger,65 days
380,HDFC,Long Closed,2011-07-07,713.9,2011-08-19,633.5,70.0,49973.002,-5628.0,-11.262,Exit Trigger,43 days
381,HDFC,Long Closed,2011-10-31,689.0,2011-12-01,659.9,72.0,49608.0,-2095.2,-4.224,Exit Trigger,31 days
382,HDFC,Long Closed,2012-01-12,685.0,2012-03-14,689.0,72.0,49320.0,288.0,0.584,Exit Trigger,62 days
383,HDFC,Long Closed,2012-04-26,679.85,2012-05-16,637.5,73.0,49629.048,-3091.55,-6.229,Exit Trigger,20 days
384,HDFC,Long Closed,2012-07-09,684.0,2013-01-29,801.05,73.0,49932.0,8544.65,17.113,Exit Trigger,204 days
385,HDFC,Long Closed,2013-04-03,817.0,2013-04-12,765.1,61.0,49837.0,-3165.9,-6.353,Exit Trigger,9 days
386,HDFC,Long Closed,2013-04-26,862.95,2013-06-25,826.9,57.0,49188.151,-2054.85,-4.178,Exit Trigger,60 days
387,HDFC,Long Closed,2013-09-27,797.0,2013-12-09,842.2,62.0,49414.0,2802.4,5.671,Exit Trigger,73 days
388,HDFC,Long Closed,2013-12-20,818.2,2014-01-01,818.2,61.0,49910.201,0.0,0.0,Exit Trigger,12 days
389,HDFC,Long Closed,2014-01-14,818.2,2014-02-07,818.2,61.0,49910.201,0.0,0.0,Exit Trigger,24 days
390,HDFC,Long Closed,2014-02-12,818.2,2014-02-20,818.2,61.0,49910.201,0.0,0.0,Exit Trigger,8 days
391,HDFC,Long Closed,2015-12-29,1226.55,2016-02-29,1056.0,40.0,49062.002,-6822.0,-13.905,Exit Trigger,62 days
392,HDFC,Long Closed,2016-03-30,1128.25,2016-10-24,1341.35,44.0,49643.0,9376.4,18.888,Exit Trigger,208 days
393,HDFC,Long Closed,2017-01-30,1370.4,2017-10-23,1751.8,36.0,49334.401,13730.4,27.831,Exit Trigger,266 days
394,HDFC,Long Closed,2018-01-08,1729.25,2018-03-08,1772.9,28.0,48419.0,1222.2,2.524,Exit Trigger,59 days
395,HDFC,Long Closed,2018-04-18,1897.7,2018-06-07,1862.5,26.0,49340.199,-915.2,-1.855,Exit Trigger,50 days
396,HDFC,Long Closed,2018-07-03,1900.0,2018-08-31,1940.9,26.0,49400.0,1063.4,2.153,Exit Trigger,59 days
397,HDFC,Long Closed,2018-11-22,1872.0,2019-02-15,1900.6,26.0,48672.0,743.6,1.528,Exit Trigger,85 days
398,HDFC,Long Closed,2019-04-03,2004.0,2019-08-08,2183.9,24.0,48096.0,4317.6,8.977,Exit Trigger,127 days
399,HDFC,Long Closed,2019-11-05,2207.1,2020-02-17,2401.75,22.0,48556.202,4282.3,8.819,Exit Trigger,104 days
400,HDFC,Long Closed,2020-06-10,1784.0,2020-08-11,1813.0,28.0,49952.0,812.0,1.626,Exit Trigger,62 days
401,HDFC,Long Closed,2020-08-13,1818.5,2020-08-18,1801.1,27.0,49099.5,-469.8,-0.957,Exit Trigger,5 days
402,HDFC,Long Closed,2020-10-16,1948.4,2021-03-17,2509.1,25.0,48710.001,14017.5,28.777,Exit Trigger,152 days
403,HDFC,Long Closed,2021-06-03,2568.0,2021-07-12,2503.0,19.0,48792.0,-1235.0,-2.531,Exit Trigger,39 days
404,HDFC,Long Closed,2021-08-11,2675.0,2021-12-14,2750.0,18.0,48150.0,1350.0,2.804,Exit Trigger,125 days
405,HDFC,Long Closed,2022-04-11,2440.0,2022-05-06,2170.0,20.0,48800.0,-5400.0,-11.066,Exit Trigger,25 days
406,TITAN,Long Closed,1996-02-15,6.67,1996-03-28,5.6,7499.0,49999.583,-8023.93,-16.048,Exit Trigger,42 days
407,TITAN,Long Closed,1996-04-30,6.0,1996-05-21,5.35,8333.0,49998.0,-5416.45,-10.833,Exit Trigger,21 days
408,TITAN,Long Closed,1996-06-26,5.75,1996-08-21,6.0,8695.0,49996.25,2173.75,4.348,Exit Trigger,56 days
409,TITAN,Long Closed,1997-01-14,4.43,1997-02-04,3.55,11299.0,49998.077,-9943.12,-19.887,Exit Trigger,21 days
410,TITAN,Long Closed,1997-05-15,3.65,1997-09-30,3.7,13698.0,49997.701,684.9,1.37,Exit Trigger,138 days
411,TITAN,Long Closed,1998-04-06,2.88,1998-05-20,3.08,17391.0,49999.125,3478.2,6.957,Exit Trigger,44 days
412,TITAN,Long Closed,1998-09-17,2.35,1998-11-25,2.52,21276.0,49998.598,3616.92,7.234,Exit Trigger,69 days
413,TITAN,Long Closed,1998-12-15,3.01,1999-02-17,4.47,16597.0,49998.463,24231.62,48.465,Exit Trigger,64 days
414,TITAN,Long Closed,1999-03-26,4.16,1999-04-13,3.18,12012.0,49999.949,-11771.76,-23.544,Exit Trigger,18 days
415,TITAN,Long Closed,1999-05-26,3.98,1999-08-26,4.8,12570.0,49997.175,10307.4,20.616,Exit Trigger,92 days
416,TITAN,Long Closed,1999-09-22,5.25,1999-11-15,5.07,9523.0,49995.75,-1714.14,-3.429,Exit Trigger,54 days
417,TITAN,Long Closed,1999-11-26,6.18,2000-02-01,6.55,8097.0,49998.977,2995.89,5.992,Exit Trigger,67 days
418,TITAN,Long Closed,2000-06-23,3.5,2000-07-27,3.25,14295.0,49996.762,-3573.75,-7.148,Exit Trigger,34 days
419,TITAN,Long Closed,2000-11-14,2.75,2001-03-12,2.55,18181.0,49997.75,-3636.2,-7.273,Exit Trigger,118 days
420,TITAN,Long Closed,2001-05-23,2.9,2001-07-02,2.2,17241.0,49998.902,-12068.7,-24.138,Exit Trigger,40 days
421,TITAN,Long Closed,2001-11-07,1.95,2002-01-08,1.85,25673.0,49998.167,-2567.3,-5.135,Exit Trigger,62 days
422,TITAN,Long Closed,2002-02-14,2.4,2002-05-30,3.0,20833.0,49999.202,12499.8,25.0,Exit Trigger,105 days
423,TITAN,Long Closed,2002-06-14,3.99,2002-08-05,3.35,12515.0,49997.424,-8009.6,-16.02,Exit Trigger,52 days
424,TITAN,Long Closed,2002-11-21,3.19,2003-01-28,2.97,15686.0,49999.125,-3450.92,-6.902,Exit Trigger,68 days
425,TITAN,Long Closed,2003-05-05,2.81,2003-08-06,3.2,17793.0,49998.329,6939.27,13.879,Exit Trigger,93 days
426,TITAN,Long Closed,2003-08-15,3.75,2004-01-30,5.83,13326.0,49999.153,27718.08,55.437,Exit Trigger,168 days
427,TITAN,Long Closed,2004-03-19,5.06,2004-03-29,5.12,9875.0,49997.127,592.5,1.185,Exit Trigger,10 days
428,TITAN,Long Closed,2004-04-14,5.55,2004-05-19,4.62,9005.0,49995.76,-8374.65,-16.751,Exit Trigger,35 days
429,TITAN,Long Closed,2004-07-12,5.11,2005-01-28,8.31,9785.0,49996.457,31312.0,62.628,Exit Trigger,200 days
430,TITAN,Long Closed,2005-02-14,10.92,2005-09-13,23.5,4578.0,49989.473,57591.24,115.207,Exit Trigger,211 days
431,TITAN,Long Closed,2005-10-14,23.65,2005-10-20,21.41,2114.0,49993.986,-4735.36,-9.472,Exit Trigger,6 days
432,TITAN,Long Closed,2005-11-17,28.95,2006-02-02,33.97,1726.0,49973.742,8664.52,17.338,Exit Trigger,77 days
433,TITAN,Long Closed,2006-03-02,39.79,2006-04-25,38.75,1256.0,49982.518,-1306.24,-2.613,Exit Trigger,54 days
434,TITAN,Long Closed,2006-08-10,35.95,2006-11-08,38.55,1390.0,49970.501,3614.0,7.232,Exit Trigger,90 days
435,TITAN,Long Closed,2007-01-02,43.25,2007-03-12,41.0,1156.0,49997.0,-2601.0,-5.202,Exit Trigger,69 days
436,TITAN,Long Closed,2007-04-20,50.94,2007-08-13,57.89,981.0,49967.236,6817.95,13.645,Exit Trigger,115 days
437,TITAN,Long Closed,2007-09-13,71.5,2007-12-03,76.75,699.0,49978.5,3669.75,7.343,Exit Trigger,81 days
438,TITAN,Long Closed,2008-01-16,76.25,2008-01-24,62.24,655.0,49940.477,-9176.55,-18.375,Exit Trigger,8 days
439,TITAN,Long Closed,2008-04-24,57.5,2008-06-18,55.5,869.0,49965.329,-1738.0,-3.478,Exit Trigger,55 days
440,TITAN,Long Closed,2008-08-06,64.68,2008-09-30,54.27,773.0,49997.64,-8046.93,-16.095,Exit Trigger,55 days
441,TITAN,Long Closed,2009-01-05,48.03,2009-02-06,39.75,1041.0,49999.229,-8619.48,-17.239,Exit Trigger,32 days
442,TITAN,Long Closed,2009-04-21,39.81,2009-08-26,61.0,1255.0,49967.823,26593.45,53.221,Exit Trigger,127 days
443,TITAN,Long Closed,2009-09-09,64.75,2009-12-16,64.3,772.0,49983.142,-347.4,-0.695,Exit Trigger,98 days
444,TITAN,Long Closed,2009-12-29,71.5,2010-12-23,170.37,699.0,49978.5,69110.13,138.28,Exit Trigger,359 days
445,TITAN,Long Closed,2011-03-21,173.5,2011-08-17,209.05,288.0,49968.0,10238.4,20.49,Exit Trigger,149 days
446,TITAN,Long Closed,2011-09-28,214.0,2011-10-10,210.0,233.0,49862.0,-932.0,-1.869,Exit Trigger,12 days
447,TITAN,Long Closed,2011-10-14,215.0,2011-10-21,218.0,232.0,49880.0,696.0,1.395,Exit Trigger,7 days
448,TITAN,Long Closed,2011-11-01,214.1,2011-11-21,203.0,233.0,49885.301,-2586.3,-5.184,Exit Trigger,20 days
449,TITAN,Long Closed,2012-01-27,199.35,2012-05-24,224.25,250.0,49837.502,6225.0,12.491,Exit Trigger,118 days
450,TITAN,Long Closed,2012-05-28,224.0,2012-05-31,222.4,223.0,49952.0,-356.8,-0.714,Exit Trigger,3 days
451,TITAN,Long Closed,2012-07-20,228.5,2012-08-29,221.0,218.0,49813.0,-1635.0,-3.282,Exit Trigger,40 days
452,TITAN,Long Closed,2012-09-17,243.95,2013-01-04,283.0,204.0,49765.799,7966.2,16.007,Exit Trigger,109 days
453,TITAN,Long Closed,2013-04-30,274.7,2013-06-19,221.65,182.0,49995.402,-9655.1,-19.312,Exit Trigger,50 days
454,TITAN,Long Closed,2013-08-01,266.0,2013-09-03,232.05,187.0,49742.0,-6348.65,-12.763,Exit Trigger,33 days
455,TITAN,Long Closed,2013-10-21,242.4,2013-11-29,227.4,206.0,49934.399,-3090.0,-6.188,Exit Trigger,39 days
456,TITAN,Long Closed,2014-02-21,235.2,2014-11-17,371.15,212.0,49862.399,28821.4,57.802,Exit Trigger,269 days
457,TITAN,Long Closed,2015-01-16,380.0,2015-03-24,391.05,131.0,49780.0,1447.55,2.908,Exit Trigger,67 days
458,TITAN,Long Closed,2015-10-15,350.2,2016-01-01,347.15,142.0,49728.402,-433.1,-0.871,Exit Trigger,78 days
459,TITAN,Long Closed,2016-02-16,362.95,2016-02-29,331.75,137.0,49724.152,-4274.4,-8.596,Exit Trigger,13 days
460,TITAN,Long Closed,2016-04-21,379.95,2016-09-02,415.8,131.0,49773.452,4696.35,9.435,Exit Trigger,134 days
461,TITAN,Long Closed,2016-09-15,417.9,2016-10-06,406.5,119.0,49730.099,-1356.6,-2.728,Exit Trigger,21 days
462,TITAN,Long Closed,2017-01-12,360.95,2017-10-13,625.0,138.0,49811.102,36438.9,73.154,Exit Trigger,274 days
463,TITAN,Long Closed,2017-11-06,725.7,2018-02-15,822.7,68.0,49347.601,6596.0,13.366,Exit Trigger,101 days
464,TITAN,Long Closed,2018-03-28,938.2,2018-05-30,906.0,53.0,49724.601,-1706.6,-3.432,Exit Trigger,63 days
465,TITAN,Long Closed,2018-08-09,934.8,2018-09-19,812.5,53.0,49544.399,-6481.9,-13.083,Exit Trigger,41 days
466,TITAN,Long Closed,2018-11-14,897.05,2019-07-19,1090.0,55.0,49337.749,10612.25,21.509,Exit Trigger,247 days
467,TITAN,Long Closed,2019-09-19,1164.0,2019-11-25,1149.9,42.0,48888.0,-592.2,-1.211,Exit Trigger,67 days
468,TITAN,Long Closed,2020-01-16,1184.85,2020-03-19,879.95,42.0,49763.699,-12805.8,-25.733,Exit Trigger,63 days
469,TITAN,Long Closed,2020-06-15,979.95,2021-02-17,1469.4,51.0,49977.451,24961.95,49.946,Exit Trigger,247 days
470,TITAN,Long Closed,2021-04-01,1560.0,2021-05-12,1431.0,32.0,49920.0,-4128.0,-8.269,Exit Trigger,41 days
471,TITAN,Long Closed,2021-06-03,1601.0,2021-12-14,2342.7,31.0,49631.0,22992.7,46.327,Exit Trigger,194 days
472,TITAN,Long Closed,2022-01-12,2641.0,2022-02-17,2509.5,18.0,47538.0,-2367.0,-4.979,Exit Trigger,36 days
473,TITAN,Long Closed,2022-03-22,2716.25,2022-04-26,2460.0,18.0,48892.5,-4612.5,-9.434,Exit Trigger,35 days
474,HEROMOTOCO,Long Closed,2002-11-27,287.05,2003-01-15,246.0,174.0,49946.698,-7142.7,-14.301,Exit Trigger,49 days
475,HEROMOTOCO,Long Closed,2003-05-20,225.9,2004-04-01,475.0,221.0,49923.899,55051.1,110.27,Exit Trigger,317 days
476,HEROMOTOCO,Long Closed,2004-04-22,502.0,2004-05-12,460.05,99.0,49698.0,-4153.05,-8.357,Exit Trigger,20 days
477,HEROMOTOCO,Long Closed,2004-06-28,488.0,2004-07-29,428.5,102.0,49776.0,-6069.0,-12.193,Exit Trigger,31 days
478,HEROMOTOCO,Long Closed,2004-09-17,459.0,2004-10-14,427.9,108.0,49572.0,-3358.8,-6.776,Exit Trigger,27 days
479,HEROMOTOCO,Long Closed,2004-11-26,473.0,2005-02-14,554.0,105.0,49665.0,8505.0,17.125,Exit Trigger,80 days
480,HEROMOTOCO,Long Closed,2005-03-14,566.0,2005-04-12,529.75,88.0,49808.0,-3190.0,-6.405,Exit Trigger,29 days
481,HEROMOTOCO,Long Closed,2005-05-23,567.85,2006-04-17,849.4,88.0,49970.798,24776.4,49.582,Exit Trigger,329 days
482,HEROMOTOCO,Long Closed,2006-09-13,771.25,2006-11-09,716.9,64.0,49360.0,-3478.4,-7.047,Exit Trigger,57 days
483,HEROMOTOCO,Long Closed,2006-12-19,742.0,2007-01-31,716.0,67.0,49714.0,-1742.0,-3.504,Exit Trigger,43 days
484,HEROMOTOCO,Long Closed,2007-05-11,685.55,2007-07-02,683.1,72.0,49359.599,-176.4,-0.357,Exit Trigger,52 days
485,HEROMOTOCO,Long Closed,2007-07-25,692.1,2007-08-03,659.85,72.0,49831.198,-2322.0,-4.66,Exit Trigger,9 days
486,HEROMOTOCO,Long Closed,2007-09-25,761.0,2007-11-15,686.0,65.0,49465.0,-4875.0,-9.855,Exit Trigger,51 days
487,HEROMOTOCO,Long Closed,2008-01-08,714.9,2008-01-17,701.0,69.0,49328.102,-959.1,-1.944,Exit Trigger,9 days
488,HEROMOTOCO,Long Closed,2008-02-20,718.0,2008-04-07,762.0,69.0,49542.0,3036.0,6.128,Exit Trigger,47 days
489,HEROMOTOCO,Long Closed,2008-04-24,760.0,2008-06-17,766.0,65.0,49400.0,390.0,0.789,Exit Trigger,54 days
490,HEROMOTOCO,Long Closed,2008-08-08,822.0,2008-10-29,755.0,60.0,49320.0,-4020.0,-8.151,Exit Trigger,82 days
491,HEROMOTOCO,Long Closed,2008-12-22,821.0,2009-08-27,1494.0,60.0,49260.0,40380.0,81.973,Exit Trigger,248 days
492,HEROMOTOCO,Long Closed,2009-09-17,1685.0,2009-11-09,1515.0,29.0,48865.0,-4930.0,-10.089,Exit Trigger,53 days
493,HEROMOTOCO,Long Closed,2009-12-03,1709.0,2010-01-27,1609.8,29.0,49561.0,-2876.8,-5.805,Exit Trigger,55 days
494,HEROMOTOCO,Long Closed,2010-03-03,1810.0,2010-05-11,1915.0,27.0,48870.0,2835.0,5.801,Exit Trigger,69 days
495,HEROMOTOCO,Long Closed,2010-06-15,2010.0,2010-07-29,1852.0,24.0,48240.0,-3792.0,-7.861,Exit Trigger,44 days
496,HEROMOTOCO,Long Closed,2010-10-13,1878.45,2010-12-20,1770.0,26.0,48839.699,-2819.7,-5.773,Exit Trigger,68 days
497,HEROMOTOCO,Long Closed,2011-01-06,1918.55,2011-01-27,1795.0,26.0,49882.301,-3212.3,-6.44,Exit Trigger,21 days
498,HEROMOTOCO,Long Closed,2011-04-07,1680.0,2011-08-08,1745.0,29.0,48720.0,1885.0,3.869,Exit Trigger,123 days
499,HEROMOTOCO,Long Closed,2011-08-17,1890.5,2011-10-19,2060.0,26.0,49153.0,4407.0,8.966,Exit Trigger,63 days
500,HEROMOTOCO,Long Closed,2011-11-15,2205.0,2011-12-19,1906.0,22.0,48510.0,-6578.0,-13.56,Exit Trigger,34 days
501,HEROMOTOCO,Long Closed,2012-02-14,2012.1,2012-03-26,2023.85,24.0,48290.399,282.0,0.584,Exit Trigger,41 days
502,HEROMOTOCO,Long Closed,2012-04-09,2000.0,2012-05-22,1877.0,25.0,50000.0,-3075.0,-6.15,Exit Trigger,43 days
503,HEROMOTOCO,Long Closed,2012-06-29,2097.0,2012-08-13,1912.0,23.0,48231.0,-4255.0,-8.822,Exit Trigger,45 days
504,HEROMOTOCO,Long Closed,2012-11-09,1920.95,2012-12-06,1828.0,26.0,49944.699,-2416.7,-4.839,Exit Trigger,27 days
505,HEROMOTOCO,Long Closed,2012-12-24,1910.0,2013-01-24,1779.0,26.0,49660.0,-3406.0,-6.859,Exit Trigger,31 days
506,HEROMOTOCO,Long Closed,2013-05-16,1702.25,2013-06-28,1640.0,29.0,49365.25,-1805.25,-3.657,Exit Trigger,43 days
507,HEROMOTOCO,Long Closed,2013-07-22,1774.8,2013-12-05,2051.0,28.0,49694.401,7733.6,15.562,Exit Trigger,136 days
508,HEROMOTOCO,Long Closed,2013-12-13,2120.1,2013-12-18,2074.9,23.0,48762.302,-1039.6,-2.132,Exit Trigger,5 days
509,HEROMOTOCO,Long Closed,2013-12-19,2126.0,2014-01-24,2049.0,23.0,48898.0,-1771.0,-3.622,Exit Trigger,36 days
510,HEROMOTOCO,Long Closed,2014-03-24,2066.2,2014-07-31,2581.2,24.0,49588.799,12360.0,24.925,Exit Trigger,129 days
511,HEROMOTOCO,Long Closed,2014-08-21,2532.0,2015-01-14,2909.0,19.0,48108.0,7163.0,14.889,Exit Trigger,146 days
512,HEROMOTOCO,Long Closed,2015-06-02,2692.25,2015-08-31,2380.0,18.0,48460.5,-5620.5,-11.598,Exit Trigger,90 days
513,HEROMOTOCO,Long Closed,2015-10-21,2658.9,2016-01-18,2438.0,18.0,47860.198,-3976.2,-8.308,Exit Trigger,89 days
514,HEROMOTOCO,Long Closed,2016-03-02,2715.0,2016-05-24,2884.7,18.0,48870.0,3054.6,6.25,Exit Trigger,83 days
515,HEROMOTOCO,Long Closed,2016-06-01,3123.7,2016-10-25,3337.0,16.0,49979.199,3412.8,6.828,Exit Trigger,146 days
516,HEROMOTOCO,Long Closed,2017-02-03,3228.0,2017-04-25,3233.0,15.0,48420.0,75.0,0.155,Exit Trigger,81 days
517,HEROMOTOCO,Long Closed,2017-05-09,3419.95,2017-07-31,3629.9,14.0,47879.299,2939.3,6.139,Exit Trigger,83 days
518,HEROMOTOCO,Long Closed,2017-08-08,3957.0,2017-10-05,3796.0,12.0,47484.0,-1932.0,-4.069,Exit Trigger,58 days
519,HEROMOTOCO,Long Closed,2018-01-08,3773.0,2018-02-07,3618.9,13.0,49049.0,-2003.3,-4.084,Exit Trigger,30 days
520,HEROMOTOCO,Long Closed,2018-04-09,3784.0,2018-05-23,3494.5,13.0,49192.0,-3763.5,-7.651,Exit Trigger,44 days
521,HEROMOTOCO,Long Closed,2018-06-29,3520.5,2018-07-02,3480.0,14.0,49287.0,-567.0,-1.15,Exit Trigger,3 days
522,HEROMOTOCO,Long Closed,2018-11-30,3025.0,2019-01-21,2901.0,16.0,48400.0,-1984.0,-4.099,Exit Trigger,52 days
523,HEROMOTOCO,Long Closed,2019-05-31,2737.7,2019-07-08,2499.0,18.0,49278.599,-4296.6,-8.719,Exit Trigger,38 days
524,HEROMOTOCO,Long Closed,2019-08-28,2597.75,2019-10-31,2695.0,19.0,49357.25,1847.75,3.744,Exit Trigger,64 days
525,HEROMOTOCO,Long Closed,2020-01-29,2484.0,2020-02-25,2190.2,20.0,49680.0,-5876.0,-11.828,Exit Trigger,27 days
526,HEROMOTOCO,Long Closed,2020-05-08,2040.0,2020-11-11,2980.0,24.0,48960.0,22560.0,46.078,Exit Trigger,187 days
527,HEROMOTOCO,Long Closed,2020-12-14,3214.0,2021-03-22,3131.6,15.0,48210.0,-1236.0,-2.564,Exit Trigger,98 days
528,HEROMOTOCO,Long Closed,2021-06-04,3005.0,2021-07-13,2919.0,16.0,48080.0,-1376.0,-2.862,Exit Trigger,39 days
529,HEROMOTOCO,Long Closed,2021-09-24,2850.0,2021-11-02,2695.0,17.0,48450.0,-2635.0,-5.439,Exit Trigger,39 days
530,HEROMOTOCO,Long Closed,2022-01-21,2703.7,2022-03-09,2266.0,18.0,48666.599,-7878.6,-16.189,Exit Trigger,47 days
531,TATAMOTORS,Long Closed,1996-02-09,81.75,1996-08-12,96.01,611.0,49949.012,8712.86,17.444,Exit Trigger,185 days
532,TATAMOTORS,Long Closed,1997-01-20,66.11,1997-02-11,61.23,756.0,49981.093,-3689.28,-7.381,Exit Trigger,22 days
533,TATAMOTORS,Long Closed,1997-03-06,76.65,1997-07-31,74.74,652.0,49977.258,-1245.32,-2.492,Exit Trigger,147 days
534,TATAMOTORS,Long Closed,1998-03-19,48.96,1998-05-15,52.51,1021.0,49989.81,3624.55,7.251,Exit Trigger,57 days
535,TATAMOTORS,Long Closed,1998-09-23,28.13,1998-10-16,21.63,1777.0,49989.445,-11550.5,-23.106,Exit Trigger,23 days
536,TATAMOTORS,Long Closed,1998-11-25,25.03,1999-03-02,33.78,1997.0,49978.832,17473.75,34.962,Exit Trigger,97 days
537,TATAMOTORS,Long Closed,1999-05-24,33.92,1999-10-07,49.25,1474.0,49996.042,22596.42,45.196,Exit Trigger,136 days
538,TATAMOTORS,Long Closed,2000-01-19,48.1,2000-02-07,34.13,1039.0,49975.153,-14514.83,-29.044,Exit Trigger,19 days
539,TATAMOTORS,Long Closed,2000-06-01,23.76,2000-06-05,23.36,2104.0,49995.656,-841.6,-1.683,Exit Trigger,4 days
540,TATAMOTORS,Long Closed,2000-07-05,24.66,2000-07-11,25.11,2027.0,49991.611,912.15,1.825,Exit Trigger,6 days
541,TATAMOTORS,Long Closed,2000-11-27,17.06,2001-03-15,14.08,2931.0,49988.564,-8734.38,-17.473,Exit Trigger,108 days
542,TATAMOTORS,Long Closed,2001-05-14,14.41,2001-06-25,11.63,3469.0,49990.443,-9643.82,-19.291,Exit Trigger,42 days
543,TATAMOTORS,Long Closed,2001-08-03,13.41,2001-09-19,12.82,3727.0,49994.502,-2198.93,-4.398,Exit Trigger,47 days
544,TATAMOTORS,Long Closed,2001-10-26,15.74,2002-03-27,22.66,3176.0,49998.03,21977.92,43.958,Exit Trigger,152 days
545,TATAMOTORS,Long Closed,2002-05-07,25.68,2002-06-10,26.7,1947.0,49996.038,1985.94,3.972,Exit Trigger,34 days
546,TATAMOTORS,Long Closed,2002-06-17,29.8,2002-08-06,24.92,1677.0,49972.181,-8183.76,-16.377,Exit Trigger,50 days
547,TATAMOTORS,Long Closed,2002-09-20,25.08,2002-10-08,25.58,1993.0,49993.301,996.5,1.993,Exit Trigger,18 days
548,TATAMOTORS,Long Closed,2002-10-24,26.3,2003-01-27,30.26,1901.0,49998.768,7527.96,15.056,Exit Trigger,95 days
549,TATAMOTORS,Long Closed,2003-02-28,31.7,2003-03-10,29.68,1577.0,49984.121,-3185.54,-6.373,Exit Trigger,10 days
550,TATAMOTORS,Long Closed,2003-04-14,30.83,2003-05-02,29.03,1621.0,49980.881,-2917.8,-5.838,Exit Trigger,18 days
551,TATAMOTORS,Long Closed,2003-05-26,32.78,2004-03-19,86.62,1525.0,49987.084,82106.0,164.254,Exit Trigger,298 days
552,TATAMOTORS,Long Closed,2004-04-27,97.73,2004-05-13,80.94,511.0,49940.85,-8579.69,-17.18,Exit Trigger,16 days
553,TATAMOTORS,Long Closed,2004-07-27,80.48,2004-09-02,75.46,621.0,49981.091,-3117.42,-6.237,Exit Trigger,37 days
554,TATAMOTORS,Long Closed,2004-10-05,81.54,2005-02-01,96.77,613.0,49983.296,9335.99,18.678,Exit Trigger,119 days
555,TATAMOTORS,Long Closed,2005-05-25,85.24,2005-06-23,81.54,586.0,49949.052,-2168.2,-4.341,Exit Trigger,29 days
556,TATAMOTORS,Long Closed,2005-07-18,89.03,2005-11-09,95.8,561.0,49946.715,3797.97,7.604,Exit Trigger,114 days
557,TATAMOTORS,Long Closed,2005-12-02,110.17,2006-05-25,146.09,453.0,49906.301,16271.76,32.605,Exit Trigger,174 days
558,TATAMOTORS,Long Closed,2006-08-18,160.97,2006-11-10,154.26,310.0,49900.606,-2080.1,-4.168,Exit Trigger,84 days
559,TATAMOTORS,Long Closed,2006-12-22,162.24,2007-02-22,164.8,308.0,49971.167,788.48,1.578,Exit Trigger,62 days
560,TATAMOTORS,Long Closed,2007-06-08,129.9,2007-06-11,129.56,384.0,49880.373,-130.56,-0.262,Exit Trigger,3 days
561,TATAMOTORS,Long Closed,2007-07-18,143.72,2007-08-20,126.48,347.0,49871.862,-5982.28,-11.995,Exit Trigger,33 days
562,TATAMOTORS,Long Closed,2007-09-24,143.68,2007-11-19,133.57,347.0,49858.562,-3508.17,-7.036,Exit Trigger,56 days
563,TATAMOTORS,Long Closed,2007-12-31,142.57,2008-01-31,135.87,350.0,49900.608,-2345.0,-4.699,Exit Trigger,31 days
564,TATAMOTORS,Long Closed,2008-05-16,126.09,2008-06-05,103.68,396.0,49932.802,-8874.36,-17.773,Exit Trigger,20 days
565,TATAMOTORS,Long Closed,2008-09-01,83.36,2008-09-29,70.3,599.0,49932.224,-7822.94,-15.667,Exit Trigger,28 days
566,TATAMOTORS,Long Closed,2009-01-06,35.61,2009-02-05,25.98,1404.0,49993.725,-13520.52,-27.044,Exit Trigger,30 days
567,TATAMOTORS,Long Closed,2009-03-23,32.65,2009-07-13,53.21,1531.0,49986.843,31477.36,62.971,Exit Trigger,112 days
568,TATAMOTORS,Long Closed,2009-08-05,87.26,2010-02-11,133.57,572.0,49915.012,26489.32,53.069,Exit Trigger,190 days
569,TATAMOTORS,Long Closed,2010-03-18,154.88,2010-05-27,139.92,322.0,49870.964,-4817.12,-9.659,Exit Trigger,70 days
570,TATAMOTORS,Long Closed,2010-07-07,151.67,2011-01-18,234.48,329.0,49900.469,27244.49,54.598,Exit Trigger,195 days
571,TATAMOTORS,Long Closed,2011-03-30,245.66,2011-05-20,227.8,203.0,49869.994,-3625.58,-7.27,Exit Trigger,51 days
572,TATAMOTORS,Long Closed,2011-10-14,172.15,2011-12-16,173.54,290.0,49924.512,403.1,0.807,Exit Trigger,63 days
